STATION_ID,LNG,LAT,STATION_NAME
36655,113.75176670000002,34.75668333,农业南路商鼎路
36658,113.7512167,34.75513333,农业南路商鼎路
34608,113.635097,34.788286,"南阳路农业路
"
34609,113.634172,34.789577,"南阳路群英路
"
34610,113.632199,34.792717,"南阳路群办路
"
34611,113.630349,34.795046,"南阳路东风路
"
34612,113.632261,34.797629,"东风路丰乐路
"
34613,113.637748,34.800363,"东风路天明路
"
34614,113.646936,34.800768,"省中医院
"
34615,113.6495667,34.80071667,郑州轻工业学院
34616,113.6513667,34.8007,东风路信息学院路
34617,113.662782,34.804161,方法
34618,113.659823,34.80168,"文化路东风路
"
34619,113.659206,34.805377,"河南财经政法大学
"
34620,113.658836,34.809326,"文化路博颂路
"
34621,113.659653,34.810775,"北三环文化路
"
34622,113.66642,34.810915,"北三环金台路站
"
34623,113.675346,34.815749,"汽配大世界
"
34624,113.675608,34.822799,"花园路国基路
"
34625,113.675947,34.824406,"花园路沙门村
"
34626,113.673958,34.833228000000005,"天荣国际建材港
"
34627,113.672448,34.838139,"鹿港小镇
"
34628,113.672725,34.840784,"花园路刘庄
"
34629,113.53772,34.838465,"大谢公交站
"
34630,113.536031,34.834242,"谦祥万和城（大谢村）
"
34631,113.536031,34.830713,"大谢新村
"
34632,113.537413,34.828128,长椿路站
34633,113.546164,34.828254,河南工业大学站
34634,113.552074,34.828191,雪松路站
34635,113.55706399999998,34.826553000000004,牡丹路站
34636,113.561516,34.819746,迎春街站
34637,113.562207,34.814703,枫杨街站
34638,113.561976,34.807707,"瑞达路科学大道
"
34639,113.562284,34.801656,冬青街站
34640,113.563205,34.79756,合欢街站
34641,113.572339,34.786908000000004,瑞达中路站
34642,113.577559,34.781991,"化工路瑞达路
"
34643,113.584314,34.781234999999995,"化工路西流湖
"
34644,113.588459,34.78029,"化工路西三环
"
34645,113.593065,34.779596000000005,"化工路白庄
"
34646,113.597517,34.778461,"冉屯路秦岭路
"
34647,113.604425,34.777578000000005,"冉屯路冉屯东路
"
34648,113.610566,34.776443,"冉屯路桐柏路
"
34649,113.617475,34.778209000000004,"农业路嵩山北路
"
34650,113.6269264,34.7819667,农业路沙口路
34651,113.625611,34.784261,"沙口路农业路
"
34652,113.623616,34.787035,"市第九人民医院
"
34653,113.621466,34.792961,"东风路沙口路
"
34654,113.6267955,34.79558222,东风路南阳路
34655,113.632366,34.797753,"东风路丰乐路
"
34656,113.63774,34.800149,"东风路天明路
"
34657,113.647258,34.800653000000004,"省中医院
"
34658,113.649695,34.800558,"郑州轻工业学院
"
34659,113.651461,34.800621,"东风路信息学院路
"
34660,113.660864,34.800416,"外运电子商厦
"
34661,113.665662,34.799282,"百脑汇
"
34662,113.669154,34.798967,"数码公园
"
34663,113.672877,34.79821,"东风路花园路
"
